SOC 578  Ethnography Urban Communities  credit: 4 Hours. 
SOC 579  Categorical Data Analysis in Educational Psychology  credit: 4 Hours. 
SOC 580  Advanced Interpretive Methods  credit: 4 Hours. 
SOC 581  Survey Research Methods  credit: 4 Hours. 
SOC 583  Qualitative Research Methods  credit: 4 Hours. 
SOC 584  Multivar Anlys in Psych and Ed  credit: 4 Hours. 
SOC 586  Adv Social Statistics I  credit: 4 Hours. 
SOC 587  Adv Social Statistics II  credit: 4 Hours. 
SOC 588  Covar Struct and Factor Models  credit: 4 Hours. 
SOC 590  Individual Topics in Sociology  credit: 1 to 8 Hours. 
SOC 596  Recent Developments in Soc  credit: 4 Hours. 
SOC 597  Readings in Sociology  credit: 2 to 12 Hours. 
SOC 598  Thesis Proposal  credit: 2 to 12 Hours. 
SOC 599  Thesis Research  credit: 0 to 16 Hours. 
SOCW 101  SOCW Orientation Seminar  credit: 2 Hours. 
SOCW 199  Undergraduate Open Seminar  credit: 1 to 4 Hours. 
SOCW 200  Introduction to Social Work  credit: 3 Hours. 
SOCW 220  Technology and Social Issues  credit: 3 Hours. 
SOCW 225  Social Work Statistics  credit: 3 Hours. 
SOCW 240  Death & Dying  credit: 3 Hours. 
SOCW 245  Doing Good through the Nonprofit Sector  credit: 3 Hours. 
SOCW 297  Asian Families in America  credit: 3 Hours. 
SOCW 298  Social Work Experiential Learning Fees  credit: 0 Hours. 
SOCW 299  Study Abroad  credit: 0 to 18 Hours. 
SOCW 300  Diversity: Identities & Issues  credit: 3 Hours. 
SOCW 310  UG Research Assistance  credit: 0 to 3 Hours. 
SOCW 315  Social Work Services for Older Adults  credit: 3 Hours. 
SOCW 321  Social Entre & Social Change  credit: 3 Hours. 
SOCW 325  International Development with Grassroots Organizations  credit: 3 Hours. 
SOCW 330  International Perspectives  credit: 3 to 6 Hours. 
SOCW 335  Cities and Immigrants  credit: 3 Hours. 
SOCW 350  Health Promotion Practicum  credit: 3 Hours. 
SOCW 360  Social Work and the Military  credit: 3 Hours. 
SOCW 370  Social Work and Disability Studies  credit: 3 Hours. 
SOCW 380  Current Topics in Social Work  credit: 3 to 6 Hours. 
SOCW 400  Generalist SW Practice Methods  credit: 4 Hours. 
SOCW 401  Practice I  credit: 4 Hours. 
SOCW 402  Practice II  credit: 3 Hours. 
SOCW 403  Practice III  credit: 3 Hours. 
SOCW 404  Social Work Case Management Practice  credit: 3 Hours. 
SOCW 410  Social Welfare Pol and Svcs  credit: 3 or 4 Hours. 
SOCW 412  Hispanics in the U.S.  credit: 3 or 4 Hours. 
SOCW 416  Child Welfare Issues & Trends  credit: 4 Hours. 
SOCW 417  Dementia Care for Older Adults  credit: 3 or 4 Hours. 
SOCW 418  Independent Study  credit: 1 to 4 Hours. 
SOCW 420  Subst Use in Social Context  credit: 3 Hours. 
SOCW 425  Queer Visibility  credit: 3 or 4 Hours. 
SOCW 427  Social Work Research Methods  credit: 3 or 4 Hours. 
SOCW 436  Intl SW & Development  credit: 3 or 4 Hours. 
SOCW 445  Social Enterprise Lab  credit: 3 or 4 Hours. 
SOCW 451  HBSE I: Human Development  credit: 3 or 4 Hours. 
SOCW 455  Social Work with Women  credit: 3 or 4 Hours. 
SOCW 456  Philanthropy & Social Justice  credit: 3 or 4 Hours. 
SOCW 457  Community Health Assessment and Planning  credit: 3 Hours. 
SOCW 461  Professional Practice Seminar I  credit: 4 Hours. 
SOCW 470  Field Practicum & Professional Seminar II  credit: 7 to 15 Hours. 
"SOCW 473  Immigration, Health & Society  credit: 3 or 4 Hours. "
SOCW 475  Undergraduate Research Abroad  credit: 1 to 4 Hours. 
SOCW 480  UG Research Project  credit: 0 to 3 Hours. 
SOCW 500  SW Practice with Indiv and Fam  credit: 4 Hours. 
SOCW 501  SW Practice with Groups  credit: 4 Hours. 
SOCW 502  Brief Motivational Interventions for Substance Use  credit: 4 Hours. 
SOCW 503  Trauma Informed Social Work with Children and Adolescents  credit: 4 Hours. 
SOCW 504  SUD Treatment in S W  credit: 4 Hours. 
SOCW 505  Behav and Cogn Methods for SW  credit: 4 Hours. 
SOCW 506  SW Practice with Child/Adol  credit: 4 Hours. 
SOCW 507  School Social Work Practice  credit: 4 Hours. 
SOCW 508  Family Therapy Seminar  credit: 4 Hours. 
SOCW 509  Adv Clin Assess & Interviewing  credit: 4 Hours. 
"SOCW 510  Theories of Diversity, Inequality, and Social Change  credit: 4 Hours. "
SOCW 513  Delivery of Health Care  credit: 4 Hours. 
SOCW 514  Mental Health Pol and Svcs  credit: 4 Hours. 
SOCW 515  Integrated Health Care Policy and Services  credit: 4 Hours. 
"SOCW 516  Child, Youth and Family Svcs  credit: 4 Hours. "
SOCW 519  Public School Policy/Services  credit: 4 Hours. 
SOCW 520  Social Welfare Planning  credit: 4 Hours. 
SOCW 521  Leadership and Social Change  credit: 4 Hours. 
SOCW 522  SW Practice with Communities  credit: 4 Hours. 
SOCW 525  Supervision/Staff Development  credit: 4 Hours. 
SOCW 526  Managing Human Service Orgs  credit: 4 Hours. 
SOCW 531  Field Practicum and Integrative Seminar I  credit: 8 to 12 Hours. 
SOCW 532  Field Practicum and Integrative Seminar II  credit: 8 to 12 Hours. 
SOCW 533  Field Practicum III  credit: 2 to 6 Hours. 
SOCW 541  Clinical Research Seminar  credit: 4 Hours. 
SOCW 542  Program Evaluation  credit: 4 Hours. 
SOCW 552  HBSE II: Mental Disorders  credit: 4 Hours. 
SOCW 553  Integrated Behavorial Health & Health Care  credit: 4 Hours. 
SOCW 554  Inequalities In A Diverse Society  credit: 4 Hours. 
SOCW 561  Special Studies in Soc Work I  credit: 1 to 8 Hours. 
SOCW 562  Special Studies in Soc Work II  credit: 2 to 8 Hours. 
SOCW 575  Social Work Teaching Seminar  credit: 4 Hours. 
SOCW 576  Teaching Practicum  credit: 2 Hours. 
SOCW 579  Social Work Practice Theories  credit: 4 Hours. 
SOCW 580  Advanced Child Welfare  credit: 4 Hours. 
SOCW 581  Gender Relations & Intl Dev  credit: 4 Hours. 
SOCW 584  Policy Practice and Advocacy  credit: 4 Hours. 
SOCW 585  National Social Welfare Policy  credit: 4 Hours. 
SOCW 589  Social Work and the Law  credit: 4 Hours. 
SOCW 593  Applied Qualitative Research  credit: 4 Hours. 
SOCW 594  Individual Research  credit: 4 Hours. 
SOCW 595  Quantitative Research Designs  credit: 4 Hours. 
SOCW 599  Dissertation Research  credit: 0 to 16 Hours. 
SPAN 101  Elementary Spanish I  credit: 4 Hours. 
SPAN 102  Elementary Spanish II  credit: 4 Hours. 
SPAN 122  Intensive Elementary Spanish  credit: 4 Hours. 
SPAN 130  Intermediate Spanish  credit: 4 Hours. 
SPAN 141  Introduction to Spanish Grammar  credit: 4 Hours. 
SPAN 142  Spanish in the Professions  credit: 4 Hours. 
SPAN 150  Language and Identity in Latinx Communities in the US  credit: 3 Hours. 
SPAN 199  Undergraduate Open Seminar  credit: 1 to 5 Hours. 
SPAN 200  Readings in Hispanic Texts  credit: 3 Hours. 
SPAN 202  Spanish for Business  credit: 3 Hours. 
SPAN 204  Advanced Spanish Grammar in Context  credit: 3 Hours. 
SPAN 208  Oral Spanish  credit: 3 Hours. 
SPAN 228  Spanish Composition  credit: 3 Hours. 
SPAN 232  Spanish in the Community  credit: 3 Hours. 
SPAN 240  Latina/o Popular Culture  credit: 3 Hours. 
SPAN 242  Intro to Latina/o Literature  credit: 3 Hours. 
SPAN 246  Gender & Sexuality in Latina/o Literature  credit: 3 Hours. 
"SPAN 248  Latin American Diaspora through Film: Beyond Braceros, Narcos, and Latin Lovers  credit: 3 Hours. "
SPAN 250  Approaches to Literature  credit: 3 Hours. 
SPAN 252  Introduction to Hispanic Linguistics  credit: 3 Hours. 
SPAN 254  Approaches to Culture  credit: 3 Hours. 
SPAN 295  Topics in Literature and Cultural Studies  credit: 3 Hours. 
SPAN 299  Study Abroad  credit: 0 to 18 Hours. 
SPAN 303  The Sounds of Spanish  credit: 3 Hours. 
SPAN 305  The Structure of Spanish  credit: 3 Hours. 
SPAN 307  Bilingualism  credit: 3 Hours. 
SPAN 308  Spanish in the United States  credit: 3 Hours. 
SPAN 309  Varieties of Spoken Spanish  credit: 3 Hours. 
SPAN 310  Premodern Spanish Literatures & Cultures  credit: 3 Hours. 
SPAN 312  Modern Spanish Literatures & Cultures  credit: 3 Hours. 
SPAN 316  Latin American Literatures & Cultures from 1800  credit: 3 Hours. 
SPAN 318  Spanish Cultural Studies I  credit: 3 Hours. 
SPAN 320  Spanish Cultural Studies II  credit: 3 Hours. 
SPAN 324  Latin America Cultural Studies I  credit: 3 Hours. 
SPAN 326  Latin America Cultural Studies II  credit: 3 Hours. 
SPAN 332  Spanish and Entrepreneurship  credit: 3 Hours. 
SPAN 395  Advanced Topics in Literature & Cultural Studies  credit: 3 Hours. 
SPAN 399  Advanced Study Abroad  credit: 0 to 18 Hours. 
SPAN 410  Spanish/English Translation  credit: 3 or 4 Hours. 
SPAN 418  Language & Minorities in Europe  credit: 3 or 4 Hours. 
SPAN 430  Spanish Phonology  credit: 3 or 4 Hours. 
SPAN 431  Spanish Morphology  credit: 3 or 4 Hours. 
SPAN 432  Spanish Syntax  credit: 3 or 4 Hours. 
SPAN 433  Spanish Sociolinguistics  credit: 3 or 4 Hours. 
SPAN 434  History of the Spanish Language  credit: 3 or 4 Hours. 
SPAN 435  Introduction to Romance Linguistics  credit: 3 or 4 Hours. 
SPAN 436  History of Translation  credit: 3 or 4 Hours. 
SPAN 437  The Acquisition of Spanish  credit: 3 or 4 Hours. 
SPAN 442  Latina Literature  credit: 3 or 4 Hours. 
SPAN 460  Principles of Language Testing  credit: 3 or 4 Hours. 
SPAN 462  Early Modern Spanish Studies  credit: 3 or 4 Hours. 
SPAN 463  18-19thC Spanish Studies  credit: 3 or 4 Hours. 
SPAN 464  Spanish Studies 1898-1960  credit: 3 or 4 Hours. 
SPAN 465  20th-21stC Spanish Studies  credit: 3 or 4 Hours. 
SPAN 466  Colonial Spanish American Studies  credit: 3 or 4 Hours. 
SPAN 467  19th Century Spanish American Studies  credit: 3 or 4 Hours. 
SPAN 468  20th-21st Century Spanish American Studies  credit: 3 or 4 Hours. 
SPAN 477  Spanish Grammar and Communicative Language Teaching  credit: 3 Hours. 
SPAN 489  Theoretical Foundations of SLA  credit: 3 or 4 Hours. 
SPAN 490  Advanced Readings in Spanish  credit: 1 to 3 Hours. 
SPAN 491  Topics for Honors Students  credit: 1 to 3 Hours. 
SPAN 528  Sem 20thC Spanish Lit  credit: 4 Hours. 
SPAN 535  Sem Spanish-American Lit  credit: 4 Hours. 
SPAN 557  Sem Romance Ling  credit: 4 Hours. 
SPAN 558  Sem Spanish Synchronic Ling  credit: 4 Hours. 
SPAN 559  Sem Spanish Diachronic Ling  credit: 4 Hours. 
SPAN 571  Proseminar For Lang Tchg  credit: 4 Hours. 
SPAN 572  Theory and Literary Criticism  credit: 4 Hours. 
SPAN 580  Classroom Language Acquisition  credit: 4 Hours. 
SPAN 584  Theories in Second Language Acquisition  credit: 4 Hours. 
SPAN 588  Sem Second Lang Learn  credit: 4 Hours. 
SPAN 590  Topics in Hispanic Studies  credit: 4 Hours. 
SPAN 595  Special Topics in Spanish  credit: 1 to 4 Hours. 
SPAN 599  Thesis Research  credit: 0 to 16 Hours. 
SPED 117  The Culture of Disability  credit: 3 Hours. 
SPED 199  Undergraduate Open Seminar  credit: 1 to 5 Hours. 
SPED 312  Introduction to Educational Technology  credit: 2 or 3 Hours. 
SPED 317  Characteristics & Eligibility  credit: 3 Hours. 
SPED 322  Introduction to Intellectual Disability  credit: 3 Hours. 
SPED 391  Thesis  credit: 2 Hours. 
SPED 395  Independent Study  credit: 1 to 4 Hours. 
SPED 405  General Educator's Role in Special Education  credit: 3 Hours. 
SPED 410  Principles of Universal Design for Learning & Models for Understanding Disability  credit: 4 Hours. 
SPED 412  Understanding Special Education Law & Ethics  credit: 4 Hours. 
SPED 414  Assessment in Early Childhood Special Education  credit: 3 Hours. 
SPED 416  Perspectives on Gifted Education  credit: 3 or 4 Hours. 
SPED 424  Foundations of Assessment  credit: 3 Hours. 
SPED 426  Preparing for Professional Practice  credit: 3 Hours. 
SPED 431  Assistive Technology and Physical Disabilities  credit: 2 Hours. 
SPED 432  Multiple Disabilities  credit: 3 Hours. 
SPED 435  Behavior Analysis in Special Education  credit: 3 Hours. 
SPED 436  Systematic Instruction in Special Education  credit: 4 Hours. 
SPED 437  Curriculum for Severe Disabilities  credit: 4 Hours. 
SPED 438  Collaborating with Families  credit: 3 or 4 Hours. 
SPED 440  Instructional Strategies I  credit: 4 Hours. 
SPED 441  Instructional Strategies II  credit: 4 Hours. 
SPED 442  Teaching Reading to Learners with Disabilities  credit: 4 Hours. 
SPED 443  Teaching Writing to Learners with Disabilities  credit: 4 Hours. 
SPED 444  Career Development and Transition  credit: 3 Hours. 
SPED 446  Curriculum Development I  credit: 4 Hours. 
SPED 447  Curriculum Development II  credit: 4 Hours. 
SPED 448  Curriculum Development III  credit: 4 Hours. 
SPED 450  Introduction to Early Childhood Special Education  credit: 3 Hours. 
SPED 460  Communication and Physical Disabilities  credit: 4 Hours. 
SPED 461  Alternative and Augmentative Communication and Literacy  credit: 3 Hours. 
SPED 462  Facilitating Educational Access for Students with Extensive Support Needs  credit: 3 Hours. 
SPED 465  Curriculum and Methods in Early Childhood Special Education  credit: 3 Hours. 
SPED 470  Learning Environments I  credit: 3 Hours. 
SPED 471  Individualized Behavior Supports for Students with Disabilities  credit: 3 Hours. 
SPED 488  Ethics and Professional Behavior  credit: 3 Hours. 
SPED 501  Child Development B to 3  credit: 2 Hours. 
SPED 503  Family-Centered Practices in Early Intervention  credit: 2 Hours. 
SPED 505  Ethics in Early Intervention  credit: 2 Hours. 
SPED 507  Collaboration and Teaming in Early Intervention  credit: 2 Hours. 
SPED 510  Legal Aspects of Disabilities  credit: 4 Hours. 
SPED 514  Equity Issues in Special Education  credit: 4 Hours. 
SPED 517  Disability Issues in Special Education  credit: 4 Hours. 
SPED 521  Administration and Supervision in Special Education  credit: 4 Hours. 
SPED 524  Supervised Practice in Special Education  credit: 1 to 8 Hours. 
SPED 525  Seminar in Trauma-Informed Education  credit: 2 Hours. 
SPED 526  Collaborative Leaders in Special Education  credit: 4 Hours. 
SPED 538  Interdisciplinary Teaming  credit: 4 Hours. 
SPED 550  Methods of Educational Inquiry  credit: 4 Hours. 
SPED 556  Problems and Trends in Special Education  credit: 4 to 8 Hours. 
SPED 565  Atypical Development: B to 6  credit: 2 or 4 Hours. 
SPED 566  Leadership in Early Childhood Special Education  credit: 4 Hours. 
SPED 575  Mixed Method Inquiry  credit: 4 Hours. 
SPED 583  Single Case Experimental Design  credit: 4 Hours. 
SPED 585  Individual Differences: B to 6  credit: 4 Hours. 
SPED 590  Seminar for Advanced Students  credit: 0 to 8 Hours. 
SPED 591  Field Study and Thesis Seminar  credit: 1 to 8 Hours. 
SPED 592  Concepts and Issues in Special Education I  credit: 4 Hours. 
SPED 593  Concepts and Issues in Special Education II  credit: 4 Hours. 
SPED 595  Independent Study  credit: 1 to 4 Hours. 
SPED 599  Thesis Research  credit: 0 to 16 Hours. 
STAT 100  Statistics  credit: 3 Hours. 
STAT 107  Data Science Discovery  credit: 4 Hours. 
STAT 199  Undergraduate Open Seminar  credit: 1 to 5 Hours. 
STAT 200  Statistical Analysis  credit: 3 Hours. 
STAT 207  Data Science Exploration  credit: 4 Hours. 
STAT 212  Biostatistics  credit: 3 Hours. 
STAT 361  Probability & Statistics for Computer Science  credit: 3 Hours. 
STAT 385  Statistics Programming Methods  credit: 3 Hours. 
STAT 390  Individual Study  credit: 1 or 2 Hours. 
STAT 391  Honors Individual Study  credit: 1 or 2 Hours. 
STAT 400  Statistics and Probability I  credit: 4 Hours. 
STAT 408  Actuarial Statistics I  credit: 4 Hours. 
STAT 409  Actuarial Statistics II  credit: 4 Hours. 
STAT 410  Statistics and Probability II  credit: 3 or 4 Hours. 
STAT 420  Methods of Applied Statistics  credit: 3 or 4 Hours. 
STAT 424  Design of Experiments  credit: 3 or 4 Hours. 
STAT 425  Statistical Modeling I  credit: 3 or 4 Hours. 
STAT 426  Statistical Modeling II  credit: 3 or 4 Hours. 
STAT 427  Statistical Consulting  credit: 3 or 4 Hours. 
STAT 428  Statistical Computing  credit: 3 or 4 Hours. 
STAT 429  Time Series Analysis  credit: 3 or 4 Hours. 
STAT 430  Topics in Applied Statistics  credit: 3 or 4 Hours. 
STAT 431  Applied Bayesian Analysis  credit: 3 or 4 Hours. 
STAT 432  Basics of Statistical Learning  credit: 3 or 4 Hours. 
STAT 433  Stochastic Processes  credit: 3 or 4 Hours. 
STAT 434  Survival Analysis  credit: 3 or 4 Hours. 
STAT 437  Unsupervised Learning  credit: 3 or 4 Hours. 
STAT 440  Statistical Data Management  credit: 3 or 4 Hours. 
STAT 443  Professional Statistics  credit: 3 or 4 Hours. 
STAT 447  Data Science Programming Methods  credit: 3 or 4 Hours. 
STAT 448  Advanced Data Analysis  credit: 4 Hours. 
STAT 480  Big Data Analytics  credit: 3 or 4 Hours. 
STAT 510  Mathematical Statistics  credit: 4 Hours. 
STAT 511  Advanced Mathematical Statistics  credit: 4 Hours. 
STAT 525  Topics in Computational Statistics  credit: 4 Hours. 
STAT 527  Advanced Regression Analysis  credit: 4 Hours. 
STAT 528  Advanced Regression Analysis II  credit: 4 Hours. 
STAT 530  Bioinformatics  credit: 4 Hours. 
STAT 533  Advanced Stochastic Processes  credit: 4 Hours. 
STAT 534  Advanced Survival Analysis  credit: 4 Hours. 
STAT 541  Advanced Predictive Analytics  credit: 4 Hours. 
STAT 542  Statistical Learning  credit: 4 Hours. 
STAT 543  Appl. Multivariate Statistics  credit: 4 Hours. 
STAT 545  Spatial Statistics  credit: 4 Hours. 
STAT 546  Machine Learning in Data Science  credit: 4 Hours. 
STAT 551  Theory of Probability I  credit: 4 Hours. 
STAT 552  Theory of Probability II  credit: 4 Hours. 
STAT 553  Probability and Measure I  credit: 4 Hours. 
STAT 554  Probability and Measure II  credit: 4 Hours. 
STAT 555  Applied Stochastic Processes  credit: 4 Hours. 
STAT 556  Advanced Time Series Analysis  credit: 4 Hours. 
STAT 558  Risk Modeling and Analysis  credit: 4 Hours. 
STAT 571  Multivariate Analysis  credit: 4 Hours. 
STAT 575  Large Sample Theory  credit: 4 Hours. 
STAT 576  Empirical Process Theory and Weak Convergence  credit: 4 Hours. 
STAT 578  Topics in Statistics  credit: 4 Hours. 
STAT 587  Hierarchical Linear Models  credit: 4 Hours. 
STAT 588  Covar Struct and Factor Models  credit: 4 Hours. 
STAT 590  Individual Study and Research  credit: 0 to 8 Hours. 
STAT 593  STAT Internship  credit: 0 to 8 Hours. 
STAT 595  Preparing Future Faculty  credit: 2 Hours. 
STAT 599  Thesis Research  credit: 0 to 16 Hours. 
